Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000064357,mt-Atp6,Gene Expression,0.47208168202413986,0.0,0.0,2253288,821.4294260533014,2702
ENSMUSG00000025362,Rps26,Gene Expression,0.47187966464758585,0.0,0.0,76363,24.917629224007943,2700
ENSMUSG00000030792,Dkkl1,Gene Expression,0.4712190102338372,0.0,0.0,1641,0.5144831657889215,751
ENSMUSG00000018965,Ywhah,Gene Expression,0.47008230542733814,0.0,0.0,76891,23.73347346660711,2686
ENSMUSG00000004961,Syt5,Gene Expression,0.4690726144225344,0.0,0.0,12680,3.7106937048517508,2220
ENSMUSG00000032011,Thy1,Gene Expression,0.46871012554111696,0.0,0.0,43621,13.987785771372604,2669
ENSMUSG00000006435,Neurl1a,Gene Expression,0.46821964838628316,0.0,0.0,8574,2.959507097408085,2134
ENSMUSG00000003429,Rps11,Gene Expression,0.4665314764261079,0.0,0.0,74692,24.431511383155428,2698
ENSMUSG00000031778,Cx3cl1,Gene Expression,0.46652922457325474,0.0,0.0,28665,8.835528034638983,2565
ENSMUSG00000025128,Bhlhe22,Gene Expression,0.466299259520782,0.0,0.0,3165,0.9750254470199294,1182
ENSMUSG00000027562,Car2,Gene Expression,0.4652837128439518,0.0,0.0,17651,7.136735509526962,2593
ENSMUSG00000066189,Cacng3,Gene Expression,0.46327361960931424,0.0,0.0,5579,1.712163287541699,1691
ENSMUSG00000012848,Rps5,Gene Expression,0.46298219265967483,0.0,0.0,57137,18.607656949776676,2697
ENSMUSG00000025794,Rpl14,Gene Expression,0.4622515759781147,0.0,0.0,83886,27.07715668972968,2699
ENSMUSG00000033730,Egr3,Gene Expression,0.46212539889506166,0.0,0.0,4288,1.3486221684030586,1478
ENSMUSG00000033981,Gria2,Gene Expression,0.4618791856434021,0.0,0.0,22823,6.874801291261204,2538
ENSMUSG00000014846,Tppp3,Gene Expression,0.46184985836439224,0.0,0.0,8301,2.7616782159875104,1995
ENSMUSG00000026463,Atp2b4,Gene Expression,0.4616219692529653,0.0,0.0,6511,1.977626291736115,1776
ENSMUSG00000006333,Rps9,Gene Expression,0.4614658737951195,0.0,0.0,52901,17.81135462970563,2698
ENSMUSG00000025221,Kcnip2,Gene Expression,0.46117615866033,0.0,0.0,6678,1.9807557150197308,1748
ENSMUSG00000045763,Basp1,Gene Expression,0.46077475985106264,0.0,0.0,49371,15.234521452160722,2668
ENSMUSG00000043388,Tmem130,Gene Expression,0.4605076530625927,0.0,0.0,15007,4.330388968676321,2263
ENSMUSG00000030337,Vamp1,Gene Expression,0.4603467798890327,0.0,0.0,7223,2.4605702908905407,1939
ENSMUSG00000064065,Ipcef1,Gene Expression,0.46026882527624957,0.0,0.0,3276,1.036269998549569,1305
ENSMUSG00000039953,Clstn1,Gene Expression,0.46015271825276993,0.0,0.0,50266,15.82564374439562,2682
ENSMUSG00000064351,mt-Co1,Gene Expression,0.45901419707415114,0.0,0.0,1923498,702.1507596551066,2702
ENSMUSG00000029054,Gabrd,Gene Expression,0.4588725573711816,0.0,0.0,4810,1.684986472858646,1632
ENSMUSG00000039672,Kcne2,Gene Expression,0.4587925700965062,0.0,0.0,411,0.08612588681424553,90
ENSMUSG00000025855,Prkar1b,Gene Expression,0.4565973713273313,0.0,0.0,36444,11.217386682905374,2606
ENSMUSG00000026384,Ptpn4,Gene Expression,0.45652108185387813,0.0,0.0,6771,2.4654881941056193,2101
ENSMUSG00000005125,Ndrg1,Gene Expression,0.4556902266031346,0.0,0.0,7331,3.017920679996851,2015
ENSMUSG00000064341,mt-Nd1,Gene Expression,0.4554534242851245,0.0,0.0,954364,340.36430209123375,2702
ENSMUSG00000061718,Ppp1r1b,Gene Expression,0.4554430067370344,0.0,0.0,6444,1.9775056787729375,1683
ENSMUSG00000046321,Hs3st2,Gene Expression,0.45467626113044424,0.0,0.0,1743,0.5238698698676146,788
ENSMUSG00000028081,Rps3a1,Gene Expression,0.454069462535001,0.0,0.0,73446,23.940552420668983,2701
ENSMUSG00000030744,Rps3,Gene Expression,0.45399054510232534,0.0,0.0,70547,23.591251735481357,2699
ENSMUSG00000004366,Sst,Gene Expression,0.4538642838134468,0.0,0.0,35759,10.718643000948083,2292
ENSMUSG00000051359,Ncald,Gene Expression,0.4536117946365911,0.0,0.0,22487,6.9343907124291135,2565
ENSMUSG00000029516,Cit,Gene Expression,0.45221474150793434,0.0,0.0,6013,2.2654909423364487,2027
ENSMUSG00000026475,Rgs16,Gene Expression,0.45172740242275095,0.0,0.0,1325,0.4913327862175399,694
ENSMUSG00000036578,Fxyd7,Gene Expression,0.45030791679931853,0.0,0.0,17728,5.516946747724539,2445
ENSMUSG00000057841,Rpl32,Gene Expression,0.45024352039721993,0.0,0.0,92389,30.35512688230048,2701
ENSMUSG00000054728,Phactr1,Gene Expression,0.4499381380341061,0.0,0.0,9781,3.288285895245898,2252
ENSMUSG00000071415,Rpl23,Gene Expression,0.44929270023198864,0.0,0.0,81706,27.127489856612225,2699
ENSMUSG00000038255,Neurod2,Gene Expression,0.4490798335722576,0.0,0.0,4132,1.2080309292595217,1315
ENSMUSG00000115783,Bc1,Gene Expression,0.4487114312541788,0.0,0.0,5372350,1952.602591341478,2702
ENSMUSG00000039943,Plcb4,Gene Expression,0.4485567883137242,0.0,0.0,5269,1.8787714594439462,1828
ENSMUSG00000046330,Rpl37a,Gene Expression,0.4484493496169354,0.0,0.0,108166,36.61236590584199,2701
ENSMUSG00000042750,Bex2,Gene Expression,0.44831343763589454,0.0,0.0,43169,12.67253022348697,2659
ENSMUSG00000032549,Rab6b,Gene Expression,0.44830116360678357,0.0,0.0,34731,11.555797113254659,2667
ENSMUSG00000058600,Rpl30,Gene Expression,0.4481197516347316,0.0,0.0,81984,27.754958044817712,2702
ENSMUSG00000058546,Rpl23a,Gene Expression,0.44807168423369675,0.0,0.0,88352,29.634662807686126,2700
ENSMUSG00000005705,Agrp,Gene Expression,0.4476518674190394,0.0,0.0,1499,0.33977956620721816,118
ENSMUSG00000049517,Rps23,Gene Expression,0.4473800189208196,0.0,0.0,107803,35.8893428475835,2698
ENSMUSG00000046160,Olig1,Gene Expression,0.44725197505716385,0.0,0.0,14568,5.882875921937287,2434
ENSMUSG00000032773,Chrm1,Gene Expression,0.44668204974668624,0.0,0.0,5978,1.7687735440925152,1670
ENSMUSG00000038805,Six3,Gene Expression,0.4461334760076106,0.0,0.0,1012,0.2936131172794405,385
ENSMUSG00000068323,Slc4a5,Gene Expression,0.4455821953259751,0.0,0.0,313,0.07052586849900332,86
ENSMUSG00000000740,Rpl13,Gene Expression,0.44488417859124973,0.0,0.0,122755,41.17474248267091,2701
ENSMUSG00000029467,Atp2a2,Gene Expression,0.44461972281208806,0.0,0.0,39410,12.941404914594907,2678
ENSMUSG00000034891,Sncb,Gene Expression,0.4444675193240532,0.0,0.0,35296,11.392109415047528,2634
ENSMUSG00000039474,Wfs1,Gene Expression,0.4441212543163494,0.0,0.0,7765,2.3224904327379425,1893
ENSMUSG00000075334,Rprm,Gene Expression,0.44394704507631044,0.0,0.0,5922,1.7092934199852077,1509
ENSMUSG00000028222,Calb1,Gene Expression,0.44324718625107695,0.0,0.0,12686,3.869300471579187,2167
ENSMUSG00000051146,Camk2n2,Gene Expression,0.4431627783071341,0.0,0.0,17998,6.010595662102019,2550
ENSMUSG00000026278,Bok,Gene Expression,0.44293120795637,0.0,0.0,4824,1.6325914491633438,1680
ENSMUSG00000059291,Rpl11,Gene Expression,0.4426769726355866,0.0,0.0,85045,27.675633911119817,2699
ENSMUSG00000030270,Cpne9,Gene Expression,0.44209668803316315,0.0,0.0,2776,0.9167401341259559,1138
ENSMUSG00000005716,Pvalb,Gene Expression,0.4418856278399714,0.0,0.0,9392,3.230290884345385,1892
ENSMUSG00000062591,Tubb4a,Gene Expression,0.4411652547792807,0.0,0.0,36421,13.171399938877311,2672
ENSMUSG00000003949,Hlf,Gene Expression,0.4408054478881653,0.0,0.0,8406,3.0109613031838354,2234
ENSMUSG00000066357,Wdr6,Gene Expression,0.4400152601327228,0.0,0.0,12095,3.4501137695445485,2222
ENSMUSG00000005089,Slc1a2,Gene Expression,0.43957467044707704,0.0,0.0,73530,27.954904100605084,2699
ENSMUSG00000026579,F5,Gene Expression,0.4392452814669382,0.0,0.0,462,0.11053047452200582,138
ENSMUSG00000037996,Slc24a2,Gene Expression,0.43892166241717756,0.0,0.0,16868,5.708993523137609,2562
ENSMUSG00000029769,Ccdc136,Gene Expression,0.4388523989059552,0.0,0.0,8281,2.877190723025528,2178
ENSMUSG00000039221,Rpl22l1,Gene Expression,0.4382199028419066,0.0,0.0,45695,13.784759215498955,2681
ENSMUSG00000039809,Gabbr2,Gene Expression,0.43815638327493645,0.0,0.0,15912,5.239000287619859,2479
ENSMUSG00000037217,Syn1,Gene Expression,0.43802080440205454,0.0,0.0,28651,9.12287638225398,2635
ENSMUSG00000021708,Rasgrf2,Gene Expression,0.4379477514887362,0.0,0.0,5782,1.784118599031066,1718
ENSMUSG00000062078,Qk,Gene Expression,0.4372004625202422,0.0,0.0,20522,8.238073444131471,2670
ENSMUSG00000009013,Dynll1,Gene Expression,0.43638103671720924,0.0,0.0,62202,18.793829724173253,2692
ENSMUSG00000061086,Myl4,Gene Expression,0.43585969565699306,0.0,0.0,2411,0.7460802325014052,954
ENSMUSG00000028495,Rps6,Gene Expression,0.43544470057443196,0.0,0.0,60636,19.822614768374038,2696
ENSMUSG00000025579,Gaa,Gene Expression,0.43518572210758305,0.0,0.0,28089,8.173473512388258,2602
ENSMUSG00000031144,Syp,Gene Expression,0.43493465318967117,0.0,0.0,47399,14.422458860192567,2632
ENSMUSG00000050711,Scg2,Gene Expression,0.43490398319546886,0.0,0.0,18045,5.204936907874056,2372
ENSMUSG00000060716,Plekhh1,Gene Expression,0.43426479761585773,0.0,0.0,2446,1.0314399733400779,1092
ENSMUSG00000026888,Grb14,Gene Expression,0.4340901018047643,0.0,0.0,6661,2.741009980223283,1900
ENSMUSG00000102869,2900097C17Rik,Gene Expression,0.43408565786924536,0.0,0.0,71222,23.399365284359888,2696
ENSMUSG00000047230,Cldn2,Gene Expression,0.4336364333986136,0.0,0.0,335,0.08067440008310835,107
ENSMUSG00000024121,Atp6v0c,Gene Expression,0.43291438821247863,0.0,0.0,123683,37.813550816849514,2702
ENSMUSG00000008682,Rpl10,Gene Expression,0.4326267000003431,0.0,0.0,48971,15.488070605096357,2691
ENSMUSG00000020340,Cyfip2,Gene Expression,0.43222289026015875,0.0,0.0,28772,9.311455199249016,2644
ENSMUSG00000056296,Synpr,Gene Expression,0.4321320714161363,0.0,0.0,8607,2.3882929737571974,1759
ENSMUSG00000044252,Osbpl1a,Gene Expression,0.4315563627587661,0.0,0.0,12526,4.295378111739764,2450
ENSMUSG00000003970,Rpl8,Gene Expression,0.4307599599393886,0.0,0.0,70237,22.827721581316045,2700
ENSMUSG00000063358,Mapk1,Gene Expression,0.43002029775470524,0.0,0.0,25123,7.6481845327690525,2596
ENSMUSG00000078771,Evi2a,Gene Expression,0.42972002076641463,0.0,0.0,3543,1.5217364198921304,1443
ENSMUSG00000022212,Cpne6,Gene Expression,0.429636676862218,0.0,0.0,11308,3.0769465372326428,2085
ENSMUSG00000028782,Adgrb2,Gene Expression,0.42871753928300343,0.0,0.0,17042,5.528372971318064,2546
ENSMUSG00000004558,Ndrg2,Gene Expression,0.428645523707455,0.0,0.0,49559,17.770489834746297,2697
ENSMUSG00000024608,Rps14,Gene Expression,0.4278020067727589,0.0,0.0,128412,43.55528681687866,2701
ENSMUSG00000026158,Ogfrl1,Gene Expression,0.4276786296939044,0.0,0.0,13670,4.654053995845695,2454
ENSMUSG00000020774,Aspa,Gene Expression,0.426976955683755,0.0,0.0,2597,1.094908035855923,1146
ENSMUSG00000020331,Hcn2,Gene Expression,0.42629474137054574,0.0,0.0,10534,3.836542564787646,2424
ENSMUSG00000021685,Otp,Gene Expression,0.42541252081827263,0.0,0.0,530,0.13653034430559755,219
ENSMUSG00000024268,Celf4,Gene Expression,0.4251898110643618,0.0,0.0,30330,9.968812814876703,2634
ENSMUSG00000019831,Wasf1,Gene Expression,0.42497356106638595,0.0,0.0,12925,3.8958888154652684,2291
ENSMUSG00000002012,Pnck,Gene Expression,0.4246864974407646,0.0,0.0,8541,2.3997168127213895,1975
ENSMUSG00000073982,Rhog,Gene Expression,0.4246099580799438,0.0,0.0,4041,1.6742787485340684,1496
ENSMUSG00000086040,Wipf3,Gene Expression,0.4241874379577186,0.0,0.0,6299,1.8218860387808475,1653
ENSMUSG00000038729,Pakap,Gene Expression,0.4234217206138,0.0,0.0,4240,1.5717314822567914,1727
ENSMUSG00000003948,Mmd,Gene Expression,0.4230421907227926,0.0,0.0,12990,3.9058291677627044,2332
ENSMUSG00000028234,Rps20,Gene Expression,0.422810679955589,0.0,0.0,82694,27.91165778428822,2701
ENSMUSG00000030123,Plxnd1,Gene Expression,0.42251488791431985,0.0,0.0,2940,0.9915847955126946,1275
ENSMUSG00000020396,Nefh,Gene Expression,0.4221437053101607,0.0,0.0,4156,1.45240954183905,1559
ENSMUSG00000031765,Mt1,Gene Expression,0.4221140882767668,0.0,0.0,98157,36.08237545116678,2700
ENSMUSG00000052146,Rps10,Gene Expression,0.4218160620329123,0.0,0.0,81960,27.628230538366996,2701
ENSMUSG00000037852,Cpe,Gene Expression,0.42098079625126716,0.0,0.0,155335,53.265571627877925,2702
ENSMUSG00000064358,mt-Co3,Gene Expression,0.42069910484283096,0.0,0.0,2413380,864.8476809046172,2702
ENSMUSG00000036882,Arhgap33,Gene Expression,0.4205483662961694,0.0,0.0,5675,1.8874367006035646,1921
ENSMUSG00000058672,Tubb2a,Gene Expression,0.42041414243406605,0.0,0.0,53599,16.48556871007381,2672
ENSMUSG00000033805,Ephx4,Gene Expression,0.4201746625084994,0.0,0.0,4634,1.3899945995090257,1555
ENSMUSG00000039058,Ak5,Gene Expression,0.4199339506776034,0.0,0.0,8248,2.4302434287976826,2014
ENSMUSG00000064370,mt-Cytb,Gene Expression,0.419740293664241,0.0,0.0,1122001,402.1062162353149,2702
ENSMUSG00000046844,Vat1l,Gene Expression,0.41961625612088094,0.0,0.0,4364,1.225836005150989,1410
ENSMUSG00000004655,Aqp1,Gene Expression,0.4195250408977002,0.0,0.0,408,0.10185314303938786,133
ENSMUSG00000032679,Cd59a,Gene Expression,0.4190686330755335,0.0,0.0,3672,1.2085912497101379,1283
ENSMUSG00000048978,Nrsn1,Gene Expression,0.4187360240376919,0.0,0.0,23428,7.858061189639538,2596
ENSMUSG00000028931,Kcnab2,Gene Expression,0.4183569366706881,0.0,0.0,12398,4.287881222012904,2430
ENSMUSG00000027834,Serpini1,Gene Expression,0.41831515098326205,0.0,0.0,11942,3.762042944611161,2232
ENSMUSG00000038668,Lpar1,Gene Expression,0.4181910732794128,0.0,0.0,2992,1.2745766772782228,1287
ENSMUSG00000044533,Rps2,Gene Expression,0.41816854078274085,0.0,0.0,71992,23.510575169730817,2698
ENSMUSG00000090291,Lrrc10b,Gene Expression,0.418069446396163,0.0,0.0,1163,0.3558813289168556,543
ENSMUSG00000061702,Tmem91,Gene Expression,0.41802734879286485,0.0,0.0,3949,1.1323765396852459,1352
ENSMUSG00000029580,Actb,Gene Expression,0.41749589960392536,0.0,0.0,111425,39.61584058967941,2700
ENSMUSG00000029436,Mmp17,Gene Expression,0.41669849756237576,0.0,0.0,6648,1.9309941276013354,1791
ENSMUSG00000031837,Necab2,Gene Expression,0.41662132395698787,0.0,0.0,7325,2.168087536379849,1838
ENSMUSG00000003352,Cacnb3,Gene Expression,0.4163159114557571,0.0,0.0,10769,3.371291526476737,2272
ENSMUSG00000019828,Grm1,Gene Expression,0.4162336124563911,0.0,0.0,3589,1.2581986205516738,1461
ENSMUSG00000038331,Satb2,Gene Expression,0.41581927596648244,0.0,0.0,1438,0.4701233567670169,780
ENSMUSG00000038976,Ppp1r9b,Gene Expression,0.41564029864781055,0.0,0.0,21598,7.964483990109798,2643
ENSMUSG00000044708,Kcnj10,Gene Expression,0.41548985869887306,0.0,0.0,9216,3.5628030958040786,2370
ENSMUSG00000041309,Nkx6-2,Gene Expression,0.41538591381213547,0.0,0.0,3026,1.2050114954336102,1272
ENSMUSG00000026576,Atp1b1,Gene Expression,0.4152895067691583,0.0,0.0,113063,34.90568974322134,2693
ENSMUSG00000058488,Kl,Gene Expression,0.41493184990074167,0.0,0.0,1692,0.4097807655869319,465
ENSMUSG00000029211,Gabra4,Gene Expression,0.41416086749348424,0.0,0.0,5737,1.944713506661654,1883
ENSMUSG00000027500,Stmn2,Gene Expression,0.41349415483508145,0.0,0.0,34890,10.82216723041213,2634
ENSMUSG00000024743,Syt7,Gene Expression,0.4133052335687804,0.0,0.0,13640,4.727504704356561,2501
ENSMUSG00000022285,Ywhaz,Gene Expression,0.41318117635224516,0.0,0.0,56816,17.995859085390016,2687
ENSMUSG00000074657,Kif5a,Gene Expression,0.41182324749257754,0.0,0.0,36968,13.72083034580229,2692
ENSMUSG00000030102,Itpr1,Gene Expression,0.4112719287223107,0.0,0.0,11404,3.7381028670958045,2372
ENSMUSG00000015652,Steap1,Gene Expression,0.41089700804887874,0.0,0.0,238,0.055853039722824106,78
ENSMUSG00000006373,Pgrmc1,Gene Expression,0.41060022400575463,0.0,0.0,25731,7.511193205434085,2570
ENSMUSG00000026841,Fibcd1,Gene Expression,0.41048680844789753,0.0,0.0,1495,0.416683706584778,521
ENSMUSG00000047797,Gjb1,Gene Expression,0.4102666705745944,0.0,0.0,2208,0.9393501676902063,958
ENSMUSG00000046364,Rpl27a,Gene Expression,0.40968601819721945,0.0,0.0,95520,31.59166121264556,2699
ENSMUSG00000040794,C1qtnf4,Gene Expression,0.4094507114527803,0.0,0.0,30821,9.988166447948416,2647
ENSMUSG00000053279,Aldh1a1,Gene Expression,0.40933717078434095,0.0,0.0,4227,1.6758512386431403,1719
ENSMUSG00000039103,Nexn,Gene Expression,0.40882386643215163,0.0,0.0,778,0.2805386688342767,424
ENSMUSG00000021701,Plk2,Gene Expression,0.4087053165516439,0.0,0.0,7507,2.297871675139736,1959
ENSMUSG00000098178,Gm42418,Gene Expression,0.40866570958931087,0.0,0.0,2304411,929.3270130739056,2702
ENSMUSG00000027581,Stmn3,Gene Expression,0.40737662339413133,0.0,0.0,67228,20.77315690545277,2688
ENSMUSG00000036169,Sostdc1,Gene Expression,0.40684945996866884,0.0,0.0,923,0.20925046180313833,291
ENSMUSG00000051391,Ywhag,Gene Expression,0.4065864699324877,0.0,0.0,46034,14.71743428619658,2687
ENSMUSG00000049892,Rasd1,Gene Expression,0.4059063018783606,0.0,0.0,1648,0.5189754465907784,690
ENSMUSG00000040759,Cmtm5,Gene Expression,0.40540832408920136,0.0,0.0,8004,3.266441549908431,2150
ENSMUSG00000026238,Ptma,Gene Expression,0.4053150721271268,0.0,0.0,41651,14.857328953029217,2688
ENSMUSG00000021143,Pacs2,Gene Expression,0.4051600805792674,0.0,0.0,6679,2.6034759853761487,2065
ENSMUSG00000064363,mt-Nd4,Gene Expression,0.4051578900840904,0.0,0.0,957905,353.19957015405237,2702
ENSMUSG00000026751,Nr5a1,Gene Expression,0.405065842154361,0.0,0.0,91,0.020356132412525218,43
ENSMUSG00000020912,Krt12,Gene Expression,0.4050140698162587,0.0,0.0,1982,0.6507390473872917,959
ENSMUSG00000025504,Eps8l2,Gene Expression,0.4045876002232383,0.0,0.0,654,0.2412232544007031,361
ENSMUSG00000026826,Nr4a2,Gene Expression,0.4040499085427635,0.0,0.0,2023,0.5922180528641121,735
ENSMUSG00000034825,Nrip3,Gene Expression,0.4039397650163556,0.0,0.0,5539,1.9584171418480982,1883
ENSMUSG00000086284,Frmpd1os,Gene Expression,0.40320038515994017,0.0,0.0,113,0.024486493508192313,41
ENSMUSG00000056174,Col8a2,Gene Expression,0.4030993826892542,0.0,0.0,410,0.10220639915394787,143
ENSMUSG00000036357,Gpr101,Gene Expression,0.4027404849484564,0.0,0.0,789,0.20483930937266193,392
ENSMUSG00000009216,Fam163b,Gene Expression,0.40266199551546916,0.0,0.0,4970,1.5266536090342069,1631
ENSMUSG00000030551,Nr2f2,Gene Expression,0.4026360147138749,0.0,0.0,4027,1.2371714225652968,1429
ENSMUSG00000003934,Efnb3,Gene Expression,0.4024677652553011,0.0,0.0,7725,2.8056568015516827,2035
ENSMUSG00000031340,Gabre,Gene Expression,0.4017893391493635,0.0,0.0,356,0.08414138135677533,156
ENSMUSG00000056596,Trnp1,Gene Expression,0.401467755696837,0.0,0.0,14013,4.727585333841178,2486
ENSMUSG00000064354,mt-Co2,Gene Expression,0.40141387961401576,0.0,0.0,1793245,652.8809589659697,2702
ENSMUSG00000036907,C1ql2,Gene Expression,0.401267990528496,0.0,0.0,1243,0.3077660314642174,384
ENSMUSG00000027985,Lef1,Gene Expression,0.40119303752107227,0.0,0.0,1155,0.43982935779351623,644
ENSMUSG00000053332,Gas5,Gene Expression,0.4011670793978531,0.0,0.0,45017,15.04574024954792,2697
ENSMUSG00000025658,Cnksr2,Gene Expression,0.400831766121626,0.0,0.0,7808,2.523979526840677,2098
ENSMUSG00000027523,Gnas,Gene Expression,0.4007945526930773,0.0,0.0,132619,42.311083162321374,2701
ENSMUSG00000078307,AI593442,Gene Expression,0.4004464577973396,0.0,0.0,9037,3.028142904090733,2170
ENSMUSG00000029471,Camkk2,Gene Expression,0.39956987128810323,0.0,0.0,6135,2.0258005222677933,1934
ENSMUSG00000019890,Nts,Gene Expression,0.3994362505871851,0.0,0.0,1359,0.37055134261629896,497
ENSMUSG00000023004,Tuba1b,Gene Expression,0.39943321491766837,0.0,0.0,68554,22.025012694623808,2695
ENSMUSG00000022658,Tagln3,Gene Expression,0.39913861500774556,0.0,0.0,29007,9.04973407720769,2625
ENSMUSG00000026223,Itm2c,Gene Expression,0.3990566764564008,0.0,0.0,62447,18.80938311396409,2696
ENSMUSG00000047842,Diras2,Gene Expression,0.3986415109011535,0.0,0.0,10956,3.5485354749269846,2283
ENSMUSG00000022342,Kcnv1,Gene Expression,0.3985418533527022,0.0,0.0,2738,0.8516949669882993,1217
ENSMUSG00000073888,Ccl27a,Gene Expression,0.398264809450589,0.0,0.0,11598,3.6516983731653503,2342
ENSMUSG00000017404,Rpl19,Gene Expression,0.3982238747986855,0.0,0.0,93483,30.80419315436667,2700
ENSMUSG00000031840,Rab3a,Gene Expression,0.3976277765519548,0.0,0.0,69077,21.17717693690324,2684
ENSMUSG00000063018,2010204K13Rik,Gene Expression,0.39729434832659,0.0,0.0,6571,1.8155309045711454,1797
ENSMUSG00000048537,Phldb1,Gene Expression,0.39696414974380545,0.0,0.0,4710,1.9058622975591204,1730
ENSMUSG00000023927,Satb1,Gene Expression,0.3964153695491271,0.0,0.0,3881,1.2763831334129643,1542
ENSMUSG00000051177,Plcb1,Gene Expression,0.3963516962757015,0.0,0.0,7829,2.4669895649467963,2057
ENSMUSG00000034714,Ttyh2,Gene Expression,0.39538028604746683,0.0,0.0,3004,1.2887019706452378,1340
ENSMUSG00000015714,Cers2,Gene Expression,0.3953212689283389,0.0,0.0,5076,2.038429876775841,1756
ENSMUSG00000048483,Zdhhc22,Gene Expression,0.3952058303896089,0.0,0.0,4004,1.3982357267343164,1596
ENSMUSG00000024109,Nrxn1,Gene Expression,0.39477895933507223,0.0,0.0,23793,8.086798039039758,2647
ENSMUSG00000034486,Gbx2,Gene Expression,0.3943283459303882,0.0,0.0,353,0.14336528065161694,234
ENSMUSG00000025468,Caly,Gene Expression,0.3943035609092382,0.0,0.0,28654,8.384542028443748,2593
ENSMUSG00000027419,Pcsk2,Gene Expression,0.3937097401930555,0.0,0.0,18622,5.842148741211783,2494
ENSMUSG00000023964,Calcr,Gene Expression,0.3934784206666185,0.0,0.0,289,0.0706421904042927,139
ENSMUSG00000050071,Bex1,Gene Expression,0.3933175474199106,0.0,0.0,9637,2.8025234630211058,2132
